player_value,bid,optimal_bid,bid_value_ratio,auction_type,auction_name,is_osp,source
41.163656729867704,45.78338099277679,41.163656729867704,1.112228228245745,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
38.05566730908313,37.51183862740901,38.05566730908313,0.9857096532493516,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
33.807142281647884,35.11284503183583,33.807142281647884,1.0386220976416793,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
14.053199236291386,18.91160241776401,14.053199236291386,1.3457151001549983,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
24.28934297612914,26.55397171861719,24.28934297612914,1.093235487872754,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
47.28797473910691,47.48407826632271,47.28797473910691,1.0041470062589428,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
0.5858871975162883,1.0368056145841802,0.5858871975162883,1.7696335045029823,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
26.98223137657733,24.636119352480026,26.98223137657733,0.9130497403512035,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
27.99538400279514,28.682507538205467,27.99538400279514,1.0245441725443638,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
38.34375614946205,34.59258296068977,38.34375614946205,0.90216990807707,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
3.662773662722313,2.555597079687184,3.662773662722313,0.6977218127608155,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
22.535028565640847,17.585186153355426,22.535028565640847,0.780348962156079,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
32.76616774811678,33.86877379612239,32.76616774811678,1.033650747822622,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
44.62588425863093,44.20140592874175,44.62588425863093,0.9904880690446579,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
14.305115059141087,14.56270232712891,14.305115059141087,1.018006654747123,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
13.063245684635326,16.540997689159294,13.063245684635326,1.2662241902572815,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
45.50692740886906,45.58286781283245,45.50692740886906,1.0016687657964924,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
2.6556173426892538,1.9533827879840995,2.6556173426892538,0.7355663621348303,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
23.82750317818005,20.994534918841843,23.82750317818005,0.8811051146167725,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
41.37482394436295,39.064762003753664,41.37482394436295,0.9441674496617642,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
16.07762848101983,16.54523415204728,16.07762848101983,1.0290842440836019,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
26.22053328970615,27.593294749388818,26.22053328970615,1.0523544446833046,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
34.45098545557379,38.01724715676136,34.45098545557379,1.1035169721280231,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
43.82676881839687,43.84058276769071,43.82676881839687,1.0003151943359339,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
12.407640019733519,12.207956208045463,12.407640019733519,0.9839063825698947,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
18.13588961377468,17.67549666393136,18.13588961377468,0.9746142615748146,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
48.299175624107264,52.96395693493766,48.299175624107264,1.096580971632611,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
6.008751255697686,5.512108180848275,6.008751255697686,0.9173467075411919,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
6.464872708495317,6.661133695652768,6.464872708495317,1.0303580590070318,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
15.26545014853023,15.921058075996228,15.26545014853023,1.0429471729354225,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
5.753686267948533,6.973223973340969,5.753686267948533,1.211957630047712,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
24.072837337618836,23.805081368572974,24.072837337618836,0.9888772575791289,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
5.6304256687355005,6.132456083918391,5.6304256687355005,1.0891638474104282,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
31.548628782070402,33.600233472653926,31.548628782070402,1.0650299163477268,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
43.39412118691943,51.26879141002583,43.39412118691943,1.1814685954621915,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
26.05998316388114,26.275035340490717,26.05998316388114,1.0082521993685567,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
17.653122912195325,18.963779630694475,17.653122912195325,1.0742450344348822,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
31.52593721441626,24.587308390804168,31.52593721441626,0.7799072942250491,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
40.16928707237732,29.21769605011787,40.16928707237732,0.7273640679127117,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
11.45324917597753,11.938795156983248,11.45324917597753,1.0423937324287085,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
3.028060908505453,3.085173461529758,3.028060908505453,1.0188610978279475,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
11.076585763402107,11.205700127416833,11.076585763402107,1.0116565128255792,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
30.51371572582654,33.552323823864064,30.51371572582654,1.099581713526474,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
20.785124340190237,22.992706772527452,20.785124340190237,1.1062097294298414,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
4.395572700378148,5.569649759438,4.395572700378148,1.2671044569366006,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
5.437153202755651,6.749274473474128,5.437153202755651,1.241325050405692,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
35.02739734858502,35.128119957840745,35.02739734858502,1.0028755379183145,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
0.3323683961795221,0.0,0.3323683961795221,0.0,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
41.88131155203018,41.50325188901546,41.88131155203018,0.9909730701115925,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
40.29714493297783,47.0589924899946,40.29714493297783,1.1677996683949463,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
13.784674274110282,17.615715191538627,13.784674274110282,1.2779203078177641,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
44.622092824251375,45.90912018072728,44.622092824251375,1.028842828182555,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
19.824851619541782,23.35559852961087,19.824851619541782,1.1780970156966397,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
8.674839425993481,7.775748200152569,8.674839425993481,0.8963564416942572,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
25.749746664897323,26.67083065695243,25.749746664897323,1.0357706040390195,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
24.773086293279967,23.766733249247906,24.773086293279967,0.9593771630987679,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
35.14121146849782,42.375818271310386,35.14121146849782,1.2058724358236197,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
46.7406788300647,52.37400596661989,46.7406788300647,1.1205230064594547,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
47.75535447146119,50.04567585303798,47.75535447146119,1.0479594677272366,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
28.71246320369106,29.07068919114792,28.71246320369106,1.0124763237802186,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
46.99050375241365,52.64601462787998,46.99050375241365,1.1203543359582697,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
27.830584419820486,28.782632455353077,27.830584419820486,1.0342086972077582,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
18.737766444098536,17.537472459812626,18.737766444098536,0.9359425261347548,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
43.40155204870938,43.06392902212334,43.40155204870938,0.9922209457807609,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
0.9023626932088746,1.222515529775526,0.9023626932088746,1.3547939636424484,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
31.491034726939237,31.923782272632057,31.491034726939237,1.0137419284391638,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
30.517449704673222,30.18785448476238,30.517449704673222,0.9891997783857944,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
38.543176786198515,39.869394122178335,38.543176786198515,1.034408615131452,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
20.443376395596335,20.856603578555383,20.443376395596335,1.0202132551376426,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
41.61070686434267,40.558993742064175,41.61070686434267,0.9747249397683332,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
41.72806917252323,44.93599699881668,41.72806917252323,1.0768769772938782,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
12.061251149145463,13.919948326444722,12.061251149145463,1.1541048398972231,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
45.851616335096686,46.461249630027865,45.851616335096686,1.0132957863573622,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
35.800731768184825,26.369470213613607,35.800731768184825,0.7365623246016291,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
6.452418384025604,5.561131455410969,6.452418384025604,0.8618677718076662,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
12.971267918603063,12.535445632793282,12.971267918603063,0.9664009495028056,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
7.558179411916904,7.32812175273717,7.558179411916904,0.9695617626095241,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
17.07847706007829,13.482008099764556,17.07847706007829,0.789415124799351,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
3.3098695293545086,2.7297145886797827,3.3098695293545086,0.8247196949820956,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
33.85185589431431,29.417502717840375,33.85185589431431,0.8690070881100873,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
23.79422716351394,24.82870489367873,23.79422716351394,1.043475996217732,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
9.563501598426116,9.964834055085117,9.563501598426116,1.0419650117196664,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
16.337580635037785,11.45502668998301,16.337580635037785,0.7011458395141085,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
2.9723306621332437,3.766682860872548,2.9723306621332437,1.267248933256032,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
14.949002074419859,13.33924020649963,14.949002074419859,0.8923164329025822,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
3.519247275163606,4.205279321234208,3.519247275163606,1.1949371534396398,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
31.730766938798332,32.8113007468488,31.730766938798332,1.0340531891376776,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
25.010035055388247,32.59481082016636,25.010035055388247,1.3032692976231564,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
22.11951292692867,19.188987651444826,22.11951292692867,0.8675140232443286,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
22.97106831312249,24.413823352134067,22.97106831312249,1.0628074854571472,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
5.125625399932343,5.340130185691812,5.125625399932343,1.041849485481772,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
19.285069039862808,20.66922256363407,19.285069039862808,1.0717733247887355,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
45.93782685436318,46.91590596964901,45.93782685436318,1.0212913666636134,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
25.317958876118812,19.898039485032548,25.317958876118812,0.7859258948319642,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
37.626146898743144,43.7084423040182,37.626146898743144,1.161650764337983,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
42.78143000775134,51.1010617683708,42.78143000775134,1.194468295218558,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
41.37182173027665,49.752021577558565,41.37182173027665,1.2025581542412267,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
8.123076786254584,7.619984740085965,8.123076786254584,0.9380663190307491,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
42.63831873894215,42.03630554452421,42.63831873894215,0.9858809349847064,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
13.21472135057839,12.32130170365388,13.21472135057839,0.9323920933917077,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
21.231369679722857,22.215873088314602,21.231369679722857,1.0463702259177372,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
46.65649240242359,48.41738879653442,46.65649240242359,1.0377417226079206,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
25.316239403642648,28.49349391924217,25.316239403642648,1.1255026256049057,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
25.696296856372697,26.479228298808167,25.696296856372697,1.030468648724429,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
14.814723823962407,15.394657354989167,14.814723823962407,1.0391457537729278,2P,Second-Price Sealed-Bid,False,Li_2017_OSP
